code,name,areaCode,provinceCode,cityCode,en
430527100,"长铺镇",430527,43,4305,"Chang Pu Zhen"
430527101,"武阳镇",430527,43,4305,"Wu Yang Zhen"
430527102,"李熙桥镇",430527,43,4305,"Li Xi Qiao Zhen"
430527103,"红岩镇",430527,43,4305,"Hong Yan Zhen"
430527104,"唐家坊镇",430527,43,4305,"Tang Jia Fang Zhen"
430527105,"金屋塘镇",430527,43,4305,"Jin Wu Tang Zhen"
430527106,"瓦屋塘镇",430527,43,4305,"Wa Wu Tang Zhen"
430527107,"黄土矿镇",430527,43,4305,"Huang Tu Kuang Zhen"
430527200,"东山侗族乡",430527,43,4305,"Dong Shan Tong Zu Xiang"
430527201,"鹅公岭侗族苗族乡",430527,43,4305,"E Gong Ling Tong Zu Miao Zu Xiang"
430527203,"寨市苗族侗族乡",430527,43,4305,"Zhai Shi Miao Zu Tong Zu Xiang"
430527204,"乐安铺苗族侗族乡",430527,43,4305,"Le An Pu Miao Zu Tong Zu Xiang"
430527206,"关峡苗族乡",430527,43,4305,"Guan Xia Miao Zu Xiang"
430527207,"长铺子苗族侗族乡",430527,43,4305,"Chang Pu Zi Miao Zu Tong Zu Xiang"
430527210,"麻塘苗族瑶族乡",430527,43,4305,"Ma Tang Miao Zu Yao Zu Xiang"
430527212,"河口苗族乡",430527,43,4305,"He Kou Miao Zu Xiang"
430527217,"水口乡",430527,43,4305,"Shui Kou Xiang"
430528100,"金石镇",430528,43,4305,"Jin Shi Zhen"
430528101,"水庙镇",430528,43,4305,"Shui Miao Zhen"
430528102,"崀山镇",430528,43,4305,"Lang Shan Zhen"
430528104,"黄龙镇",430528,43,4305,"Huang Long Zhen"
430528105,"高桥镇",430528,43,4305,"Gao Qiao Zhen"
430528106,"回龙寺镇",430528,43,4305,"Hui Long Si Zhen"
430528107,"一渡水镇",430528,43,4305,"Yi Du Shui Zhen"
430528108,"马头桥镇",430528,43,4305,"Ma Tou Qiao Zhen"
430528200,"黄金瑶族乡",430528,43,4305,"Huang Jin Yao Zu Xiang"
430528201,"麻林瑶族乡",430528,43,4305,"Ma Lin Yao Zu Xiang"
430528203,"万塘乡",430528,43,4305,"Wan Tang Xiang"
430528204,"清江桥乡",430528,43,4305,"Qing Jiang Qiao Xiang"
430528205,"安山乡",430528,43,4305,"An Shan Xiang"
430528206,"丰田乡",430528,43,4305,"Feng Tian Xiang"
430528208,"巡田乡",430528,43,4305,"Xun Tian Xiang"
430528209,"靖位乡",430528,43,4305,"Jing Wei Xiang"
430529100,"儒林镇",430529,43,4305,"Ru Lin Zhen"
430529101,"茅坪镇",430529,43,4305,"Mao Ping Zhen"
430529102,"西岩镇",430529,43,4305,"Xi Yan Zhen"
430529103,"丹口镇",430529,43,4305,"Dan Kou Zhen"
430529104,"五团镇",430529,43,4305,"Wu Tuan Zhen"
430529106,"长安营镇",430529,43,4305,"Chang An Ying Zhen"
430529200,"威溪乡",430529,43,4305,"Wei Xi Xiang"
430529202,"白毛坪乡",430529,43,4305,"Bai Mao Ping Xiang"
430529203,"兰蓉乡",430529,43,4305,"Lan Rong Xiang"
430529204,"汀坪乡",430529,43,4305,"Ting Ping Xiang"
430529205,"蒋坊乡",430529,43,4305,"Jiang Fang Xiang"
430529206,"金紫乡",430529,43,4305,"Jin Zi Xiang"
430581001,"辕门口街道",430581,43,4305,"Yuan Men Kou Jie Dao"
430581002,"迎春亭街道",430581,43,4305,"Ying Chun Ting Jie Dao"
430581003,"法相岩街道",430581,43,4305,"Fa Xiang Yan Jie Dao"
430581004,"水西门街道",430581,43,4305,"Shui Xi Men Jie Dao"
430581100,"邓元泰镇",430581,43,4305,"Deng Yuan Tai Zhen"
430581101,"湾头桥镇",430581,43,4305,"Wan Tou Qiao Zhen"
430581102,"文坪镇",430581,43,4305,"Wen Ping Zhen"
430581103,"荆竹铺镇",430581,43,4305,"Jing Zhu Pu Zhen"
430581104,"稠树塘镇",430581,43,4305,"Chou Shu Tang Zhen"
430581105,"邓家铺镇",430581,43,4305,"Deng Jia Pu Zhen"
430581106,"龙溪镇",430581,43,4305,"Long Xi Zhen"
430581107,"司马冲镇",430581,43,4305,"Si Ma Chong Zhen"
430581108,"秦桥镇",430581,43,4305,"Qin Qiao Zhen"
430581109,"双牌镇",430581,43,4305,"Shuang Pai Zhen"
430581110,"大甸镇",430581,43,4305,"Da Dian Zhen"
430581204,"马坪乡",430581,43,4305,"Ma Ping Xiang"
430581205,"晏田乡",430581,43,4305,"Yan Tian Xiang"
430581207,"水浸坪乡",430581,43,4305,"Shui Jin Ping Xiang"
430602001,"岳阳楼街道",430602,43,4306,"Yue Yang Lou Jie Dao"
430602002,"三眼桥街道",430602,43,4306,"San Yan Qiao Jie Dao"
430602003,"吕仙亭街道",430602,43,4306,"Lu Xian Ting Jie Dao"
430602004,"金鹗山街道",430602,43,4306,"Jin E Shan Jie Dao"
430602005,"东茅岭街道",430602,43,4306,"Dong Mao Ling Jie Dao"
430602006,"五里牌街道",430602,43,4306,"Wu Li Pai Jie Dao"
430602007,"望岳路街道",430602,43,4306,"Wang Yue Lu Jie Dao"
430602008,"城陵矶街道",430602,43,4306,"Cheng Ling Ji Jie Dao"
430602009,"枫桥湖街道",430602,43,4306,"Feng Qiao Hu Jie Dao"
430602010,"奇家岭街道",430602,43,4306,"Qi Jia Ling Jie Dao"
430602011,"洞庭街道",430602,43,4306,"Dong Ting Jie Dao"
430602012,"洛王街道",430602,43,4306,"Luo Wang Jie Dao"
430602013,"南湖街道",430602,43,4306,"Nan Hu Jie Dao"
430602014,"站前街道",430602,43,4306,"Zhan Qian Jie Dao"
430602015,"王家河街道",430602,43,4306,"Wang Jia He Jie Dao"
430602016,"求索街道",430602,43,4306,"Qiu Suo Jie Dao"
430602017,"湖滨街道",430602,43,4306,"Hu Bin Jie Dao"
430602018,"龙山街道",430602,43,4306,"Long Shan Jie Dao"
430602019,"月山街道",430602,43,4306,"Yue Shan Jie Dao"
430602100,"西塘镇",430602,43,4306,"Xi Tang Zhen"
430602201,"郭镇乡",430602,43,4306,"Guo Zhen Xiang"
430602203,"康王乡",430602,43,4306,"Kang Wang Xiang"
430602402,"经济技术开发区通海路",430602,43,4306,"Jing Ji Ji Zhu Kai Fa Qu Tong Hai Lu"
430602406,"金凤桥",430602,43,4306,"Jin Feng Qiao"
430602407,"木里港",430602,43,4306,"Mu Li Gang"
430603001,"长岭街道",430603,43,4306,"Chang Ling Jie Dao"
430603100,"云溪镇",430603,43,4306,"Yun Xi Zhen"
430603101,"陆城镇",430603,43,4306,"Lu Cheng Zhen"
430603102,"路口镇",430603,43,4306,"Lu Kou Zhen"
430611001,"柳林洲街道",430611,43,4306,"Liu Lin Zhou Jie Dao"
430611101,"广兴洲镇",430611,43,4306,"Guang Xing Zhou Zhen"
430611102,"许市镇",430611,43,4306,"Xu Shi Zhen"
430611103,"钱粮湖镇",430611,43,4306,"Qian Liang Hu Zhen"
430611104,"良心堡镇",430611,43,4306,"Liang Xin Bao Zhen"
430621100,"荣家湾镇",430621,43,4306,"Rong Jia Wan Zhen"
430621104,"黄沙街镇",430621,43,4306,"Huang Sha Jie Zhen"
430621105,"新墙镇",430621,43,4306,"Xin Qiang Zhen"
430621106,"柏祥镇",430621,43,4306,"Bo Xiang Zhen"
430621107,"筻口镇",430621,43,4306,"Gang Kou Zhen"
430621108,"公田镇",430621,43,4306,"Gong Tian Zhen"
430621109,"毛田镇",430621,43,4306,"Mao Tian Zhen"
430621110,"月田镇",430621,43,4306,"Yue Tian Zhen"
430621111,"张谷英镇",430621,43,4306,"Zhang Gu Ying Zhen"
430621112,"新开镇",430621,43,4306,"Xin Kai Zhen"
430621113,"步仙镇",430621,43,4306,"Bu Xian Zhen"
430621202,"中洲乡",430621,43,4306,"Zhong Zhou Xiang"
430621203,"长湖乡",430621,43,4306,"Chang Hu Xiang"
430621206,"杨林乡",430621,43,4306,"Yang Lin Xiang"
430621500,"东洞庭湖",430621,43,4306,"Dong Dong Ting Hu"
430623101,"三封寺镇",430623,43,4306,"San Feng Si Zhen"
430623102,"治河渡镇",430623,43,4306,"undefined He Du Zhen"
430623103,"北景港镇",430623,43,4306,"Bei Jing Gang Zhen"
430623104,"鲇鱼须镇",430623,43,4306,"Nian Yu Xu Zhen"
430623106,"万庾镇",430623,43,4306,"Wan Yu Zhen"
430623110,"插旗镇",430623,43,4306,"Cha Qi Zhen"
430623111,"注滋口镇",430623,43,4306,"Zhu Zi Kou Zhen"
430623112,"操军镇",430623,43,4306,"Cao Jun Zhen"
430623114,"东山镇",430623,43,4306,"Dong Shan Zhen"
430623119,"梅田湖镇",430623,43,4306,"Mei Tian Hu Zhen"
430623120,"章华镇",430623,43,4306,"Zhang Hua Zhen"
430623121,"禹山镇",430623,43,4306,"Yu Shan Zhen"
430623201,"新河乡",430623,43,4306,"Xin He Xiang"
430623207,"团洲乡",430623,43,4306,"Tuan Zhou Xiang"
430624100,"文星镇",430624,43,4306,"Wen Xing Zhen"
430624101,"东塘镇",430624,43,4306,"Dong Tang Zhen"
430624104,"樟树镇",430624,43,4306,"Zhang Shu Zhen"
430624110,"三塘镇",430624,43,4306,"San Tang Zhen"
430624116,"岭北镇",430624,43,4306,"Ling Bei Zhen"
430624117,"新泉镇",430624,43,4306,"Xin Quan Zhen"
430624118,"湘滨镇",430624,43,4306,"Xiang Bin Zhen"
430624119,"南湖洲镇",430624,43,4306,"Nan Hu Zhou Zhen"
430624120,"鹤龙湖镇",430624,43,4306,"He Long Hu Zhen"
430624121,"金龙镇",430624,43,4306,"Jin Long Zhen"
430624122,"静河镇",430624,43,4306,"Jing He Zhen"
430624123,"玉华镇",430624,43,4306,"Yu Hua Zhen"
430624201,"六塘乡",430624,43,4306,"Liu Tang Xiang"
430624206,"杨林寨乡",430624,43,4306,"Yang Lin Zhai Xiang"
430626100,"汉昌镇",430626,43,4306,"Han Chang Zhen"
430626101,"安定镇",430626,43,4306,"An Ding Zhen"
430626102,"三市镇",430626,43,4306,"San Shi Zhen"
430626103,"加义镇",430626,43,4306,"Jia Yi Zhen"
430626104,"长寿镇",430626,43,4306,"Chang Shou Zhen"
430626105,"龙门镇",430626,43,4306,"Long Men Zhen"
430626106,"虹桥镇",430626,43,4306,"Hong Qiao Zhen"
430626107,"南江镇",430626,43,4306,"Nan Jiang Zhen"
430626108,"梅仙镇",430626,43,4306,"Mei Xian Zhen"
430626109,"浯口镇",430626,43,4306,"Wu Kou Zhen"
430626110,"瓮江镇",430626,43,4306,"Weng Jiang Zhen"
430626111,"伍市镇",430626,43,4306,"Wu Shi Zhen"
430626112,"向家镇",430626,43,4306,"Xiang Jia Zhen"
430626113,"童市镇",430626,43,4306,"Tong Shi Zhen"
430626114,"岑川镇",430626,43,4306,"Cen Chuan Zhen"
430626115,"福寿山镇",430626,43,4306,"Fu Shou Shan Zhen"
430626116,"余坪镇",430626,43,4306,"Yu Ping Zhen"
430626117,"石牛寨镇",430626,43,4306,"Shi Niu Zhai Zhen"
430626118,"上塔市镇",430626,43,4306,"Shang Ta Shi Zhen"
430626200,"三阳乡",430626,43,4306,"San Yang Xiang"
430626205,"木金乡",430626,43,4306,"Mu Jin Xiang"
430626208,"板江乡",430626,43,4306,"Ban Jiang Xiang"
430626209,"大洲乡",430626,43,4306,"Da Zhou Xiang"
430626210,"三墩乡",430626,43,4306,"San Dun Xiang"
430681101,"汨罗镇",430681,43,4306,"Mi Luo Zhen"
430681102,"新市镇",430681,43,4306,"Xin Shi Zhen"
430681103,"古培镇",430681,43,4306,"Gu Pei Zhen"
430681104,"白水镇",430681,43,4306,"Bai Shui Zhen"
430681105,"川山坪镇",430681,43,4306,"Chuan Shan Ping Zhen"
430681107,"弼时镇",430681,43,4306,"Bi Shi Zhen"
430681110,"长乐镇",430681,43,4306,"Chang Le Zhen"
430681111,"大荆镇",430681,43,4306,"Da Jing Zhen"
430681112,"桃林寺镇",430681,43,4306,"Tao Lin Si Zhen"
430681113,"三江镇",430681,43,4306,"San Jiang Zhen"
430681118,"屈子祠镇",430681,43,4306,"Qu Zi Ci Zhen"
430681119,"归义镇",430681,43,4306,"Gui Yi Zhen"
430681120,"神鼎山镇",430681,43,4306,"Shen Ding Shan Zhen"
430681121,"罗江镇",430681,43,4306,"Luo Jiang Zhen"
430681122,"白塘镇",430681,43,4306,"Bai Tang Zhen"
430681403,"营田",430681,43,4306,"Ying Tian"
430682001,"长安街道",430682,43,4306,"Chang An Jie Dao"
430682003,"桃矿街道",430682,43,4306,"Tao Kuang Jie Dao"
430682004,"五里牌街道",430682,43,4306,"Wu Li Pai Jie Dao"
430682101,"忠防镇",430682,43,4306,"Zhong Fang Zhen"
430682103,"聂市镇",430682,43,4306,"Nie Shi Zhen"
430682105,"江南镇",430682,43,4306,"Jiang Nan Zhen"
430682107,"桃林镇",430682,43,4306,"Tao Lin Zhen"
430682108,"长塘镇",430682,43,4306,"Chang Tang Zhen"
430682109,"白羊田镇",430682,43,4306,"Bai Yang Tian Zhen"
430682110,"詹桥镇",430682,43,4306,"Zhan Qiao Zhen"
430682113,"黄盖镇",430682,43,4306,"Huang Gai Zhen"
430682114,"羊楼司镇",430682,43,4306,"Yang Lou Si Zhen"
430682115,"坦渡镇",430682,43,4306,"Tan Du Zhen"
430702001,"启明街道",430702,43,4307,"Qi Ming Jie Dao"
430702002,"府坪街道",430702,43,4307,"Fu Ping Jie Dao"
430702003,"穿紫河街道",430702,43,4307,"Chuan Zi He Jie Dao"
430702004,"丹阳街道",430702,43,4307,"Dan Yang Jie Dao"
430702005,"白马湖街道",430702,43,4307,"Bai Ma Hu Jie Dao"
430702006,"德山街道",430702,43,4307,"De Shan Jie Dao"
430702007,"东江街道",430702,43,4307,"Dong Jiang Jie Dao"
430702008,"永安街道",430702,43,4307,"Yong An Jie Dao"
430702009,"南坪街道",430702,43,4307,"Nan Ping Jie Dao"
430702010,"长庚街道",430702,43,4307,"Chang Geng Jie Dao"
430702011,"芷兰街道",430702,43,4307,"Zhi Lan Jie Dao"
430702012,"芙蓉街道",430702,43,4307,"Fu Rong Jie Dao"
430702013,"柳叶湖街道",430702,43,4307,"Liu Xie Hu Jie Dao"
430702014,"七里桥街道",430702,43,4307,"Qi Li Qiao Jie Dao"
430702015,"樟木桥街道",430702,43,4307,"Zhang Mu Qiao Jie Dao"
430702100,"河洑镇",430702,43,4307,"He Fu Zhen"
430702102,"白鹤镇",430702,43,4307,"Bai He Zhen"
430702200,"芦荻山乡",430702,43,4307,"Lu Di Shan Xiang"
430702204,"丹洲乡",430702,43,4307,"Dan Zhou Xiang"
430703001,"玉霞街道",430703,43,4307,"Yu Xia Jie Dao"
430703002,"红云街道",430703,43,4307,"Hong Yun Jie Dao"
430703003,"郭家铺街道",430703,43,4307,"Guo Jia Pu Jie Dao"
430703004,"斗姆湖街道",430703,43,4307,"Dou Mu Hu Jie Dao"
430703101,"蒿子港镇",430703,43,4307,"Hao Zi Gang Zhen"
430703102,"中河口镇",430703,43,4307,"Zhong He Kou Zhen"
430703103,"十美堂镇",430703,43,4307,"Shi Mei Tang Zhen"
430703104,"牛鼻滩镇",430703,43,4307,"Niu Bi Tan Zhen"
430703105,"韩公渡镇",430703,43,4307,"Han Gong Du Zhen"
430703106,"石公桥镇",430703,43,4307,"Shi Gong Qiao Zhen"
430703107,"镇德桥镇",430703,43,4307,"Zhen De Qiao Zhen"
430703108,"周家店镇",430703,43,4307,"Zhou Jia Dian Zhen"
430703110,"双桥坪镇",430703,43,4307,"Shuang Qiao Ping Zhen"
430703111,"灌溪镇",430703,43,4307,"Guan Xi Zhen"
430703112,"蔡家岗镇",430703,43,4307,"Cai Jia Gang Zhen"
430703114,"草坪镇",430703,43,4307,"Cao Ping Zhen"
430703115,"石门桥镇",430703,43,4307,"Shi Men Qiao Zhen"
430703116,"谢家铺镇",430703,43,4307,"Xie Jia Pu Zhen"
430703117,"黄土店镇",430703,43,4307,"Huang Tu Dian Zhen"
430703118,"尧天坪镇",430703,43,4307,"Yao Tian Ping Zhen"
430703121,"石板滩镇",430703,43,4307,"Shi Ban Tan Zhen"
430703122,"花岩溪镇",430703,43,4307,"Hua Yan Xi Zhen"
430703204,"许家桥回族维吾尔族乡",430703,43,4307,"Xu Jia Qiao Hui Zu Wei Wu Er Zu Xiang"
430703500,"鼎城区园艺场",430703,43,4307,"Ding Cheng Qu Yuan Yi Chang"
430703501,"特种养殖场",430703,43,4307,"Te Chong Yang Zhi Chang"
430703502,"花岩溪林场",430703,43,4307,"Hua Yan Xi Lin Chang"
430703503,"贺家山原种场",430703,43,4307,"He Jia Shan Yuan Chong Chang"
430721100,"深柳镇",430721,43,4307,"Shen Liu Zhen"
430721101,"大鲸港镇",430721,43,4307,"Da Jing Gang Zhen"
430721102,"黄山头镇",430721,43,4307,"Huang Shan Tou Zhen"
430721103,"三岔河镇",430721,43,4307,"San Cha He Zhen"
430721104,"官垱镇",430721,43,4307,"Guan Dang Zhen"
430721105,"下渔口镇",430721,43,4307,"Xia Yu Kou Zhen"
430721106,"陈家嘴镇",430721,43,4307,"Chen Jia Zui Zhen"
430721108,"大湖口镇",430721,43,4307,"Da Hu Kou Zhen"
430721201,"安障乡",430721,43,4307,"An Zhang Xiang"
430721205,"安全乡",430721,43,4307,"An Quan Xiang"
430721208,"安丰乡",430721,43,4307,"An Feng Xiang"
430721210,"安康乡",430721,43,4307,"An Kang Xiang"
430722001,"龙阳街道",430722,43,4307,"Long Yang Jie Dao"
430722002,"辰阳街道",430722,43,4307,"Chen Yang Jie Dao"
430722003,"沧浪街道",430722,43,4307,"Cang Lang Jie Dao"
430722004,"株木山街道",430722,43,4307,"Zhu Mu Shan Jie Dao"
430722101,"蒋家嘴镇",430722,43,4307,"Jiang Jia Zui Zhen"
430722102,"岩汪湖镇",430722,43,4307,"Yan Wang Hu Zhen"
430722103,"坡头镇",430722,43,4307,"Po Tou Zhen"
430722104,"酉港镇",430722,43,4307,"You Gang Zhen"
430722105,"洲口镇",430722,43,4307,"Zhou Kou Zhen"
430722106,"罐头嘴镇",430722,43,4307,"Guan Tou Zui Zhen"
430722107,"沧港镇",430722,43,4307,"Cang Gang Zhen"
430722108,"朱家铺镇",430722,43,4307,"Zhu Jia Pu Zhen"
430722109,"太子庙镇",430722,43,4307,"Tai Zi Miao Zhen"
430722111,"崔家桥镇",430722,43,4307,"Cui Jia Qiao Zhen"
430722112,"军山铺镇",430722,43,4307,"Jun Shan Pu Zhen"
430722113,"百禄桥镇",430722,43,4307,"Bai Lu Qiao Zhen"
430722114,"西湖镇",430722,43,4307,"Xi Hu Zhen"
430722115,"洋淘湖镇",430722,43,4307,"Yang Tao Hu Zhen"
430722117,"丰家铺镇",430722,43,4307,"Feng Jia Pu Zhen"
430722118,"龙潭桥镇",430722,43,4307,"Long Tan Qiao Zhen"
430722205,"聂家桥乡",430722,43,4307,"Nie Jia Qiao Xiang"
430722206,"毛家滩回族维吾尔族乡",430722,43,4307,"Mao Jia Tan Hui Zu Wei Wu Er Zu Xiang"
430722501,"西湖管理区",430722,43,4307,"Xi Hu Guan Li Qu"
430723001,"澧西街道",430723,43,4307,"Li Xi Jie Dao"
430723002,"澧阳街道",430723,43,4307,"Li Yang Jie Dao"
430723003,"澧浦街道",430723,43,4307,"Li Pu Jie Dao"
430723004,"澧澹街道",430723,43,4307,"Li Dan Jie Dao"
430723102,"小渡口镇",430723,43,4307,"Xiao Du Kou Zhen"
430723103,"梦溪镇",430723,43,4307,"Meng Xi Zhen"
430723104,"复兴镇",430723,43,4307,"Fu Xing Zhen"
430723105,"盐井镇",430723,43,4307,"Yan Jing Zhen"
430723107,"大堰垱镇",430723,43,4307,"Da Yan Dang Zhen"
430723108,"王家厂镇",430723,43,4307,"Wang Jia Han Zhen"
430723109,"金罗镇",430723,43,4307,"Jin Luo Zhen"
430723110,"码头铺镇",430723,43,4307,"Ma Tou Pu Zhen"
430723112,"甘溪滩镇",430723,43,4307,"Gan Xi Tan Zhen"
430723113,"火连坡镇",430723,43,4307,"Huo Lian Po Zhen"
430723114,"澧南镇",430723,43,4307,"Li Nan Zhen"
430723115,"如东镇",430723,43,4307,"Ru Dong Zhen"
430723116,"涔南镇",430723,43,4307,"Cen Nan Zhen"
430723117,"官垸镇",430723,43,4307,"Guan Huan Zhen"
430723118,"城头山镇",430723,43,4307,"Cheng Tou Shan Zhen"
430724100,"安福镇",430724,43,4307,"An Fu Zhen"
430724101,"合口镇",430724,43,4307,"He Kou Zhen"
430724102,"新安镇",430724,43,4307,"Xin An Zhen"
430724103,"佘市桥镇",430724,43,4307,"She Shi Qiao Zhen"
430724104,"太浮镇",430724,43,4307,"Tai Fu Zhen"
430724105,"四新岗镇",430724,43,4307,"Si Xin Gang Zhen"
430724106,"停弦渡镇",430724,43,4307,"Ting Xian Du Zhen"
430724107,"修梅镇",430724,43,4307,"Xiu Mei Zhen"
430724204,"烽火乡",430724,43,4307,"Feng Huo Xiang"
430724209,"刻木山乡",430724,43,4307,"Ke Mu Shan Xiang"
430725100,"漳江镇",430725,43,4307,"Zhang Jiang Zhen"
430725101,"陬市镇",430725,43,4307,"Zou Shi Zhen"
430725102,"盘塘镇",430725,43,4307,"Pan Tang Zhen"
430725103,"热市镇",430725,43,4307,"Re Shi Zhen"
430725104,"黄石镇",430725,43,4307,"Huang Shi Zhen"
430725105,"漆河镇",430725,43,4307,"Qi He Zhen"
430725106,"理公港镇",430725,43,4307,"Li Gong Gang Zhen"
430725107,"观音寺镇",430725,43,4307,"Guan Yin Si Zhen"
430725108,"龙潭镇",430725,43,4307,"Long Tan Zhen"
430725109,"三阳港镇",430725,43,4307,"San Yang Gang Zhen"
430725110,"剪市镇",430725,43,4307,"Jian Shi Zhen"
430725111,"茶庵铺镇",430725,43,4307,"Cha An Pu Zhen"
430725112,"西安镇",430725,43,4307,"Xi An Zhen"
430725113,"沙坪镇",430725,43,4307,"Sha Ping Zhen"
430725114,"桃花源镇",430725,43,4307,"Tao Hua Yuan Zhen"
430725115,"架桥镇",430725,43,4307,"Jia Qiao Zhen"
430725116,"马鬃岭镇",430725,43,4307,"Ma Zong Ling Zhen"
430725117,"夷望溪镇",430725,43,4307,"Yi Wang Xi Zhen"
430725200,"青林回族维吾尔族乡",430725,43,4307,"Qing Lin Hui Zu Wei Wu Er Zu Xiang"
430725202,"枫树维吾尔族回族乡",430725,43,4307,"Feng Shu Wei Wu Er Zu Hui Zu Xiang"
430725203,"木塘垸乡",430725,43,4307,"Mu Tang Huan Xiang"
430725206,"双溪口乡",430725,43,4307,"Shuang Xi Kou Xiang"
430725208,"九溪乡",430725,43,4307,"Jiu Xi Xiang"
430725211,"牛车河乡",430725,43,4307,"Niu Che He Xiang"
430725212,"佘家坪乡",430725,43,4307,"She Jia Ping Xiang"
430725216,"泥窝潭乡",430725,43,4307,"Ni Wo Tan Xiang"
430725221,"杨溪桥乡",430725,43,4307,"Yang Xi Qiao Xiang"
430725223,"郑家驿乡",430725,43,4307,"Zheng Jia Yi Xiang"
430726001,"楚江街道",430726,43,4307,"Chu Jiang Jie Dao"
430726002,"永兴街道",430726,43,4307,"Yong Xing Jie Dao"
430726003,"宝峰街道",430726,43,4307,"Bao Feng Jie Dao"
430726004,"二都街道",430726,43,4307,"Er Du Jie Dao"
430726101,"蒙泉镇",430726,43,4307,"Meng Quan Zhen"
430726102,"夹山镇",430726,43,4307,"Jia Shan Zhen"
430726103,"易家渡镇",430726,43,4307,"Yi Jia Du Zhen"
430726104,"新关镇",430726,43,4307,"Xin Guan Zhen"
430726105,"皂市镇",430726,43,4307,"Zao Shi Zhen"
430726106,"维新镇",430726,43,4307,"Wei Xin Zhen"
430726107,"太平镇",430726,43,4307,"Tai Ping Zhen"
430726108,"磨市镇",430726,43,4307,"Mo Shi Zhen"
430726109,"壶瓶山镇",430726,43,4307,"Hu Ping Shan Zhen"
430726110,"南北镇",430726,43,4307,"Nan Bei Zhen"
430726111,"白云镇",430726,43,4307,"Bai Yun Zhen"
430726201,"新铺乡",430726,43,4307,"Xin Pu Xiang"
430726203,"三圣乡",430726,43,4307,"San Sheng Xiang"
430726204,"子良乡",430726,43,4307,"Zi Liang Xiang"
430726205,"所街乡",430726,43,4307,"Suo Jie Xiang"
430726206,"雁池乡",430726,43,4307,"Yan Chi Xiang"
430726207,"罗坪乡",430726,43,4307,"Luo Ping Xiang"
430726500,"秀坪园艺场",430726,43,4307,"Xiu Ping Yuan Yi Chang"
430726502,"东山峰农场",430726,43,4307,"Dong Shan Feng Nong Chang"
430726503,"大同山林场",430726,43,4307,"Da Tong Shan Lin Chang"
430726504,"白云山林场",430726,43,4307,"Bai Yun Shan Lin Chang"
430726505,"洛浦寺林场",430726,43,4307,"Luo Pu Si Lin Chang"
430726506,"夹山",430726,43,4307,"Jia Shan"
430781001,"三洲驿街道",430781,43,4307,"San Zhou Yi Jie Dao"
430781002,"汪家桥街道",430781,43,4307,"Wang Jia Qiao Jie Dao"
430781003,"襄阳街街道",430781,43,4307,"Xiang Yang Jie Jie Dao"
430781004,"金鱼岭街道",430781,43,4307,"Jin Yu Ling Jie Dao"
430781005,"嘉山街道",430781,43,4307,"Jia Shan Jie Dao"
430781100,"新洲镇",430781,43,4307,"Xin Zhou Zhen"
430781103,"白衣镇",430781,43,4307,"Bai Yi Zhen"
430781105,"药山镇",430781,43,4307,"Yao Shan Zhen"
430781106,"毛里湖镇",430781,43,4307,"Mao Li Hu Zhen"
430781500,"涔澹农场",430781,43,4307,"Cen Dan Nong Chang"
430802001,"永定街道",430802,43,4308,"Yong Ding Jie Dao"
430802002,"大庸桥街道",430802,43,4308,"Da Yong Qiao Jie Dao"
430802003,"西溪坪街道",430802,43,4308,"Xi Xi Ping Jie Dao"
430802004,"官黎坪街道",430802,43,4308,"Guan Li Ping Jie Dao"
430802005,"崇文街道",430802,43,4308,"Chong Wen Jie Dao"
430802006,"南庄坪街道",430802,43,4308,"Nan Zhuang Ping Jie Dao"
430802100,"新桥镇",430802,43,4308,"Xin Qiao Zhen"
430802101,"茅岩河镇",430802,43,4308,"Mao Yan He Zhen"
430802102,"教字垭镇",430802,43,4308,"Jiao Zi Wu Zhen"
430802103,"天门山镇",430802,43,4308,"Tian Men Shan Zhen"
430802104,"沅古坪镇",430802,43,4308,"Yuan Gu Ping Zhen"
430802105,"尹家溪镇",430802,43,4308,"Yin Jia Xi Zhen"
430802108,"王家坪镇",430802,43,4308,"Wang Jia Ping Zhen"
430802201,"三家馆乡",430802,43,4308,"San Jia Guan Xiang"
430802204,"合作桥乡",430802,43,4308,"He Zuo Qiao Xiang"
430802206,"谢家垭乡",430802,43,4308,"Xie Jia Wu Xiang"
430802208,"罗塔坪乡",430802,43,4308,"Luo Ta Ping Xiang"
430802209,"罗水乡",430802,43,4308,"Luo Shui Xiang"
430802210,"桥头乡",430802,43,4308,"Qiao Tou Xiang"
430802212,"四都坪乡",430802,43,4308,"Si Du Ping Xiang"
430802404,"原种场",430802,43,4308,"Yuan Chong Chang"
430811001,"军地坪街道",430811,43,4308,"Jun Di Ping Jie Dao"
430811002,"锣鼓塔街道",430811,43,4308,"Luo Gu Ta Jie Dao"
430811201,"协合乡",430811,43,4308,"Xie He Xiang"
430811202,"中湖乡",430811,43,4308,"Zhong Hu Xiang"
430821100,"零阳镇",430821,43,4308,"Ling Yang Zhen"
430821101,"岩泊渡镇",430821,43,4308,"Yan Bo Du Zhen"
430821102,"溪口镇",430821,43,4308,"Xi Kou Zhen"
430821103,"东岳观镇",430821,43,4308,"Dong Yue Guan Zhen"
430821104,"通津铺镇",430821,43,4308,"Tong Jin Pu Zhen"
430821105,"杉木桥镇",430821,43,4308,"Shan Mu Qiao Zhen"
430821106,"象市镇",430821,43,4308,"Xiang Shi Zhen"
