code,name,cityCode,provinceCode,en
360428,"都昌县",3604,36,"Du Chang County"
360429,"湖口县",3604,36,"Hu Kou County"
360430,"彭泽县",3604,36,"Peng Ze County"
360481,"瑞昌市",3604,36,"Rui Chang City"
360482,"共青城市",3604,36,"Gong Qing Cheng City"
360483,"庐山市",3604,36,"Lu Shan City"
360502,"渝水区",3605,36,"Yu Shui District"
360521,"分宜县",3605,36,"Fen Yi County"
360602,"月湖区",3606,36,"Yue Hu District"
360622,"余江县",3606,36,"Yu Jiang County"
360681,"贵溪市",3606,36,"Gui Xi City"
360702,"章贡区",3607,36,"Zhang Gong District"
360703,"南康区",3607,36,"Nan Kang District"
360721,"赣县",3607,36,"Gan County"
360722,"信丰县",3607,36,"Xin Feng County"
360723,"大余县",3607,36,"Da Yu County"
360724,"上犹县",3607,36,"Shang You County"
360725,"崇义县",3607,36,"Chong Yi County"
360726,"安远县",3607,36,"An Yuan County"
360727,"龙南县",3607,36,"Long Nan County"
360728,"定南县",3607,36,"Ding Nan County"
360729,"全南县",3607,36,"Quan Nan County"
360730,"宁都县",3607,36,"Ning Du County"
360731,"于都县",3607,36,"Yu Du County"
360732,"兴国县",3607,36,"Xing Guo County"
360733,"会昌县",3607,36,"Hui Chang County"
360734,"寻乌县",3607,36,"Xun Wu County"
360735,"石城县",3607,36,"Shi Cheng County"
360781,"瑞金市",3607,36,"Rui Jin City"
360802,"吉州区",3608,36,"Ji Zhou District"
360803,"青原区",3608,36,"Qing Yuan District"
360821,"吉安县",3608,36,"Ji An County"
360822,"吉水县",3608,36,"Ji Shui County"
360823,"峡江县",3608,36,"Xia Jiang County"
360824,"新干县",3608,36,"Xin Gan County"
360825,"永丰县",3608,36,"Yong Feng County"
360826,"泰和县",3608,36,"Tai He County"
360827,"遂川县",3608,36,"Sui Chuan County"
360828,"万安县",3608,36,"Wan An County"
360829,"安福县",3608,36,"An Fu County"
360830,"永新县",3608,36,"Yong Xin County"
360881,"井冈山市",3608,36,"Jing Gang Shan City"
360902,"袁州区",3609,36,"Yuan Zhou District"
360921,"奉新县",3609,36,"Feng Xin County"
360922,"万载县",3609,36,"Wan Zai County"
360923,"上高县",3609,36,"Shang Gao County"
360924,"宜丰县",3609,36,"Yi Feng County"
360925,"靖安县",3609,36,"Jing An County"
360926,"铜鼓县",3609,36,"Tong Gu County"
360981,"丰城市",3609,36,"Feng Cheng City"
360982,"樟树市",3609,36,"Zhang Shu City"
360983,"高安市",3609,36,"Gao An City"
361002,"临川区",3610,36,"Lin Chuan District"
361021,"南城县",3610,36,"Nan Cheng County"
361022,"黎川县",3610,36,"Li Chuan County"
361023,"南丰县",3610,36,"Nan Feng County"
361024,"崇仁县",3610,36,"Chong Ren County"
361025,"乐安县",3610,36,"Le An County"
361026,"宜黄县",3610,36,"Yi Huang County"
361027,"金溪县",3610,36,"Jin Xi County"
361028,"资溪县",3610,36,"Zi Xi County"
361029,"东乡县",3610,36,"Dong Xiang County"
361030,"广昌县",3610,36,"Guang Chang County"
361102,"信州区",3611,36,"Xin Zhou District"
361103,"广丰区",3611,36,"Guang Feng District"
361121,"上饶县",3611,36,"Shang Rao County"
361123,"玉山县",3611,36,"Yu Shan County"
361124,"铅山县",3611,36,"Qian Shan County"
361125,"横峰县",3611,36,"Heng Feng County"
361126,"弋阳县",3611,36,"Yi Yang County"
361127,"余干县",3611,36,"Yu Gan County"
361128,"鄱阳县",3611,36,"Po Yang County"
361129,"万年县",3611,36,"Wan Nian County"
361130,"婺源县",3611,36,"Wu Yuan County"
361181,"德兴市",3611,36,"De Xing City"
370102,"历下区",3701,37,"Li Xia District"
370103,"市中区",3701,37,"Shi Zhong District"
370104,"槐荫区",3701,37,"Huai Yin District"
370105,"天桥区",3701,37,"Tian Qiao District"
370112,"历城区",3701,37,"Li Cheng District"
370113,"长清区",3701,37,"Chang Qing District"
370124,"平阴县",3701,37,"Ping Yin County"
370125,"济阳县",3701,37,"Ji Yang County"
370126,"商河县",3701,37,"Shang He County"
370181,"章丘市",3701,37,"Zhang Qiu City"
370202,"市南区",3702,37,"Shi Nan District"
370203,"市北区",3702,37,"Shi Bei District"
370211,"黄岛区",3702,37,"Huang Dao District"
370212,"崂山区",3702,37,"Lao Shan District"
370213,"李沧区",3702,37,"Li Cang District"
370214,"城阳区",3702,37,"Cheng Yang District"
370281,"胶州市",3702,37,"Xiao Zhou City"
370282,"即墨市",3702,37,"Ji Mo City"
370283,"平度市",3702,37,"Ping Du City"
370285,"莱西市",3702,37,"Lai Xi City"
370302,"淄川区",3703,37,"Zi Chuan District"
370303,"张店区",3703,37,"Zhang Dian District"
370304,"博山区",3703,37,"Bo Shan District"
370305,"临淄区",3703,37,"Lin Zi District"
370306,"周村区",3703,37,"Zhou Cun District"
370321,"桓台县",3703,37,"Huan Tai County"
370322,"高青县",3703,37,"Gao Qing County"
370323,"沂源县",3703,37,"Yi Yuan County"
370402,"市中区",3704,37,"Shi Zhong District"
370403,"薛城区",3704,37,"Xie Cheng District"
370404,"峄城区",3704,37,"Yi Cheng District"
370405,"台儿庄区",3704,37,"Tai Er Zhuang District"
370406,"山亭区",3704,37,"Shan Ting District"
370481,"滕州市",3704,37,"Teng Zhou City"
370502,"东营区",3705,37,"Dong Ying District"
370503,"河口区",3705,37,"He Kou District"
370505,"垦利区",3705,37,"Ken Li District"
370522,"利津县",3705,37,"Li Jin County"
370523,"广饶县",3705,37,"Guang Rao County"
370602,"芝罘区",3706,37,"Zhi Fu District"
370611,"福山区",3706,37,"Fu Shan District"
370612,"牟平区",3706,37,"Mou Ping District"
370613,"莱山区",3706,37,"Lai Shan District"
370634,"长岛县",3706,37,"Chang Dao County"
370681,"龙口市",3706,37,"Long Kou City"
370682,"莱阳市",3706,37,"Lai Yang City"
370683,"莱州市",3706,37,"Lai Zhou City"
370684,"蓬莱市",3706,37,"Peng Lai City"
370685,"招远市",3706,37,"Zhao Yuan City"
370686,"栖霞市",3706,37,"Qi Xia City"
370687,"海阳市",3706,37,"Hai Yang City"
370702,"潍城区",3707,37,"Wei Cheng District"
370703,"寒亭区",3707,37,"Han Ting District"
370704,"坊子区",3707,37,"Fang Zi District"
370705,"奎文区",3707,37,"Kui Wen District"
370724,"临朐县",3707,37,"Lin Qu County"
370725,"昌乐县",3707,37,"Chang Le County"
370781,"青州市",3707,37,"Qing Zhou City"
370782,"诸城市",3707,37,"Zhu Cheng City"
370783,"寿光市",3707,37,"Shou Guang City"
370784,"安丘市",3707,37,"An Qiu City"
370785,"高密市",3707,37,"Gao Mi City"
370786,"昌邑市",3707,37,"Chang Yi City"
370811,"任城区",3708,37,"Ren Cheng District"
370812,"兖州区",3708,37,"Yan Zhou District"
370826,"微山县",3708,37,"Wei Shan County"
370827,"鱼台县",3708,37,"Yu Tai County"
370828,"金乡县",3708,37,"Jin Xiang County"
370829,"嘉祥县",3708,37,"Jia Xiang County"
370830,"汶上县",3708,37,"Wen Shang County"
370831,"泗水县",3708,37,"Si Shui County"
370832,"梁山县",3708,37,"Liang Shan County"
370881,"曲阜市",3708,37,"Qu Fu City"
370883,"邹城市",3708,37,"Zou Cheng City"
370902,"泰山区",3709,37,"Tai Shan District"
370911,"岱岳区",3709,37,"Dai Yue District"
370921,"宁阳县",3709,37,"Ning Yang County"
370923,"东平县",3709,37,"Dong Ping County"
370982,"新泰市",3709,37,"Xin Tai City"
370983,"肥城市",3709,37,"Fei Cheng City"
371002,"环翠区",3710,37,"Huan Cui District"
371003,"文登区",3710,37,"Wen Deng District"
371082,"荣成市",3710,37,"Rong Cheng City"
371083,"乳山市",3710,37,"Ru Shan City"
371102,"东港区",3711,37,"Dong Gang District"
371103,"岚山区",3711,37,"Lan Shan District"
371121,"五莲县",3711,37,"Wu Lian County"
371122,"莒县",3711,37,"Ju County"
371202,"莱城区",3712,37,"Lai Cheng District"
371203,"钢城区",3712,37,"Gang Cheng District"
371302,"兰山区",3713,37,"Lan Shan District"
371311,"罗庄区",3713,37,"Luo Zhuang District"
371312,"河东区",3713,37,"He Dong District"
371321,"沂南县",3713,37,"Yi Nan County"
371322,"郯城县",3713,37,"Tan Cheng County"
371323,"沂水县",3713,37,"Yi Shui County"
371324,"兰陵县",3713,37,"Cang Shan County"
371325,"费县",3713,37,"Fei County"
371326,"平邑县",3713,37,"Ping Yi County"
371327,"莒南县",3713,37,"Ju Nan County"
371328,"蒙阴县",3713,37,"Meng Yin County"
371329,"临沭县",3713,37,"Lin Shu County"
371402,"德城区",3714,37,"De Cheng District"
371403,"陵城区",3714,37,"Ling Cheng District"
371422,"宁津县",3714,37,"Ning Jin County"
371423,"庆云县",3714,37,"Qing Yun County"
371424,"临邑县",3714,37,"Lin Yi County"
371425,"齐河县",3714,37,"Qi He County"
371426,"平原县",3714,37,"Ping Yuan County"
371427,"夏津县",3714,37,"Xia Jin County"
341621,"涡阳县",3416,34,"Wo Yang County"
341602,"谯城区",3416,34,"Qiao Cheng District"
341525,"霍山县",3415,34,"Huo Shan County"
371428,"武城县",3714,37,"Wu Cheng County"
371481,"乐陵市",3714,37,"Le Ling City"
371482,"禹城市",3714,37,"Yu Cheng City"
371502,"东昌府区",3715,37,"Dong Chang Fu District"
371521,"阳谷县",3715,37,"Yang Gu County"
371522,"莘县",3715,37,"Xin County"
371523,"茌平县",3715,37,"Chi Ping County"
371524,"东阿县",3715,37,"Dong A County"
371525,"冠县",3715,37,"Guan County"
371526,"高唐县",3715,37,"Gao Tang County"
371581,"临清市",3715,37,"Lin Qing City"
371602,"滨城区",3716,37,"Bin Cheng District"
371603,"沾化区",3716,37,"Zhan Hua District"
371621,"惠民县",3716,37,"Hui Min County"
371622,"阳信县",3716,37,"Yang Xin County"
371623,"无棣县",3716,37,"Wu Di County"
371625,"博兴县",3716,37,"Bo Xing County"
371626,"邹平县",3716,37,"Zou Ping County"
371702,"牡丹区",3717,37,"Mu Dan District"
371703,"定陶区",3717,37,"Ding Tao District"
371721,"曹县",3717,37,"Cao County"
371722,"单县",3717,37,"Dan County"
371723,"成武县",3717,37,"Cheng Wu County"
371724,"巨野县",3717,37,"Ju Ye County"
371725,"郓城县",3717,37,"Yun Cheng County"
371726,"鄄城县",3717,37,"Juan Cheng County"
371728,"东明县",3717,37,"Dong Ming County"
410102,"中原区",4101,41,"Zhong Yuan District"
410103,"二七区",4101,41,"Er Qi District"
410104,"管城回族区",4101,41,"Guan Cheng Hui Zu District"
410105,"金水区",4101,41,"Jin Shui District"
410106,"上街区",4101,41,"Shang Jie District"
410108,"惠济区",4101,41,"Hui Ji District"
410122,"中牟县",4101,41,"Zhong Mou County"
410181,"巩义市",4101,41,"Gong Yi City"
410182,"荥阳市",4101,41,"Ying Yang City"
410183,"新密市",4101,41,"Xin Mi City"
410184,"新郑市",4101,41,"Xin Zheng City"
410185,"登封市",4101,41,"Deng Feng City"
410202,"龙亭区",4102,41,"Long Ting District"
410203,"顺河回族区",4102,41,"Shun He Hui Zu District"
410204,"鼓楼区",4102,41,"Gu Lou District"
410205,"禹王台区",4102,41,"Yu Wang Tai District"
410211,"金明区",4102,41,"Jin Ming District"
410212,"祥符区",4102,41,"Xiang Fu District"
410221,"杞县",4102,41,"Qi County"
410222,"通许县",4102,41,"Tong Xu County"
410223,"尉氏县",4102,41,"Wei Shi County"
410225,"兰考县",4102,41,"Lan Kao County"
410302,"老城区",4103,41,"Lao Cheng District"
410303,"西工区",4103,41,"Xi Gong District"
410304,"瀍河回族区",4103,41,"Chan He Hui Zu District"
410305,"涧西区",4103,41,"Jian Xi District"
410306,"吉利区",4103,41,"Ji Li District"
410311,"洛龙区",4103,41,"Luo Long District"
410322,"孟津县",4103,41,"Meng Jin County"
410323,"新安县",4103,41,"Xin An County"
410324,"栾川县",4103,41,"Luan Chuan County"
410325,"嵩县",4103,41,"Song County"
410326,"汝阳县",4103,41,"Ru Yang County"
410327,"宜阳县",4103,41,"Yi Yang County"
410328,"洛宁县",4103,41,"Luo Ning County"
410329,"伊川县",4103,41,"Yi Chuan County"
410381,"偃师市",4103,41,"Yan Shi City"
410402,"新华区",4104,41,"Xin Hua District"
410403,"卫东区",4104,41,"Wei Dong District"
410404,"石龙区",4104,41,"Shi Long District"
410411,"湛河区",4104,41,"Zhan He District"
410421,"宝丰县",4104,41,"Bao Feng County"
410422,"叶县",4104,41,"Xie County"
410423,"鲁山县",4104,41,"Lu Shan County"
410425,"郏县",4104,41,"Jia County"
410481,"舞钢市",4104,41,"Wu Gang City"
410482,"汝州市",4104,41,"Ru Zhou City"
410502,"文峰区",4105,41,"Wen Feng District"
410503,"北关区",4105,41,"Bei Guan District"
410505,"殷都区",4105,41,"Yin Du District"
410506,"龙安区",4105,41,"Long An District"
410522,"安阳县",4105,41,"An Yang County"
410523,"汤阴县",4105,41,"Tang Yin County"
410526,"滑县",4105,41,"Hua County"
410527,"内黄县",4105,41,"Nei Huang County"
410581,"林州市",4105,41,"Lin Zhou City"
410602,"鹤山区",4106,41,"He Shan District"
410603,"山城区",4106,41,"Shan Cheng District"
410611,"淇滨区",4106,41,"Qi Bin District"
410621,"浚县",4106,41,"Jun County"
410622,"淇县",4106,41,"Qi County"
410702,"红旗区",4107,41,"Hong Qi District"
410703,"卫滨区",4107,41,"Wei Bin District"
410704,"凤泉区",4107,41,"Feng Quan District"
410711,"牧野区",4107,41,"Mu Ye District"
410721,"新乡县",4107,41,"Xin Xiang County"
410724,"获嘉县",4107,41,"Huo Jia County"
410725,"原阳县",4107,41,"Yuan Yang County"
410726,"延津县",4107,41,"Yan Jin County"
410727,"封丘县",4107,41,"Feng Qiu County"
410728,"长垣县",4107,41,"Chang Yuan County"
410781,"卫辉市",4107,41,"Wei Hui City"
410782,"辉县市",4107,41,"Hui Xian City"
410802,"解放区",4108,41,"Jie Fang District"
410803,"中站区",4108,41,"Zhong Zhan District"
410804,"马村区",4108,41,"Ma Cun District"
410811,"山阳区",4108,41,"Shan Yang District"
410821,"修武县",4108,41,"Xiu Wu County"
410822,"博爱县",4108,41,"Bo Ai County"
410823,"武陟县",4108,41,"Wu Zhi County"
410825,"温县",4108,41,"Wen County"
410882,"沁阳市",4108,41,"Qin Yang City"
410883,"孟州市",4108,41,"Meng Zhou City"
410902,"华龙区",4109,41,"Hua Long District"
410922,"清丰县",4109,41,"Qing Feng County"
410923,"南乐县",4109,41,"Nan Le County"
410926,"范县",4109,41,"Fan County"
410927,"台前县",4109,41,"Tai Qian County"
410928,"濮阳县",4109,41,"Pu Yang County"
411002,"魏都区",4110,41,"Wei Du District"
411023,"许昌县",4110,41,"Xu Chang County"
411024,"鄢陵县",4110,41,"Yan Ling County"
411025,"襄城县",4110,41,"Xiang Cheng County"
411081,"禹州市",4110,41,"Yu Zhou City"
411082,"长葛市",4110,41,"Chang Ge City"
411102,"源汇区",4111,41,"Yuan Hui District"
411103,"郾城区",4111,41,"Yan Cheng District"
411104,"召陵区",4111,41,"Zhao Ling District"
411121,"舞阳县",4111,41,"Wu Yang County"
411122,"临颍县",4111,41,"Lin Ying County"
411202,"湖滨区",4112,41,"Hu Bin District"
411203,"陕州区",4112,41,"Shan Zhou District"
411221,"渑池县",4112,41,"Min Chi County"
411224,"卢氏县",4112,41,"Lu Shi County"
411281,"义马市",4112,41,"Yi Ma City"
411282,"灵宝市",4112,41,"Ling Bao City"
411302,"宛城区",4113,41,"Wan Cheng District"
411303,"卧龙区",4113,41,"Wo Long District"
411321,"南召县",4113,41,"Nan Zhao County"
411322,"方城县",4113,41,"Fang Cheng County"
411323,"西峡县",4113,41,"Xi Xia County"
411324,"镇平县",4113,41,"Zhen Ping County"
411325,"内乡县",4113,41,"Nei Xiang County"
411326,"淅川县",4113,41,"Xi Chuan County"
411327,"社旗县",4113,41,"She Qi County"
411328,"唐河县",4113,41,"Tang He County"
411329,"新野县",4113,41,"Xin Ye County"
411330,"桐柏县",4113,41,"Tong Bo County"
411381,"邓州市",4113,41,"Deng Zhou City"
411402,"梁园区",4114,41,"Liang Yuan District"
411403,"睢阳区",4114,41,"Sui Yang District"
411421,"民权县",4114,41,"Min Quan County"
411422,"睢县",4114,41,"Sui County"
411423,"宁陵县",4114,41,"Ning Ling County"
411424,"柘城县",4114,41,"Zhe Cheng County"
411425,"虞城县",4114,41,"Yu Cheng County"
411426,"夏邑县",4114,41,"Xia Yi County"
411481,"永城市",4114,41,"Yong Cheng City"
411502,"浉河区",4115,41,"Shi He District"
411503,"平桥区",4115,41,"Ping Qiao District"
411521,"罗山县",4115,41,"Luo Shan County"
411522,"光山县",4115,41,"Guang Shan County"
411523,"新县",4115,41,"Xin County"
411524,"商城县",4115,41,"Shang Cheng County"
411525,"固始县",4115,41,"Gu Shi County"
411526,"潢川县",4115,41,"Huang Chuan County"
411527,"淮滨县",4115,41,"Huai Bin County"
411528,"息县",4115,41,"Xi County"
411602,"川汇区",4116,41,"Chuan Hui District"
411621,"扶沟县",4116,41,"Fu Gou County"
411622,"西华县",4116,41,"Xi Hua County"
411623,"商水县",4116,41,"Shang Shui County"
411624,"沈丘县",4116,41,"Shen Qiu County"
411625,"郸城县",4116,41,"Dan Cheng County"
411626,"淮阳县",4116,41,"Huai Yang County"
411627,"太康县",4116,41,"Tai Kang County"
411628,"鹿邑县",4116,41,"Lu Yi County"
411681,"项城市",4116,41,"Xiang Cheng City"
411702,"驿城区",4117,41,"Yi Cheng District"
411721,"西平县",4117,41,"Xi Ping County"
411722,"上蔡县",4117,41,"Shang Cai County"
411723,"平舆县",4117,41,"Ping Yu County"
411724,"正阳县",4117,41,"Zheng Yang County"
411725,"确山县",4117,41,"Que Shan County"
411726,"泌阳县",4117,41,"Mi Yang County"
411727,"汝南县",4117,41,"Ru Nan County"
411728,"遂平县",4117,41,"Sui Ping County"
411729,"新蔡县",4117,41,"Xin Cai County"
419001,"济源市",4190,41,"Ji Yuan City"
420102,"江岸区",4201,42,"Jiang An District"
420103,"江汉区",4201,42,"Jiang Han District"
420104,"硚口区",4201,42,"Qiao Kou District"
420105,"汉阳区",4201,42,"Han Yang District"
420106,"武昌区",4201,42,"Wu Chang District"
420107,"青山区",4201,42,"Qing Shan District"
420111,"洪山区",4201,42,"Hong Shan District"
420112,"东西湖区",4201,42,"Dong Xi Hu District"
420113,"汉南区",4201,42,"Han Nan District"
420114,"蔡甸区",4201,42,"Cai Dian District"
420115,"江夏区",4201,42,"Jiang Xia District"
420116,"黄陂区",4201,42,"Huang Po District"
420117,"新洲区",4201,42,"Xin Zhou District"
420202,"黄石港区",4202,42,"Huang Shi Gang District"
420203,"西塞山区",4202,42,"Xi Sai Shan District"
420204,"下陆区",4202,42,"Xia Lu District"
420205,"铁山区",4202,42,"Tie Shan District"
420222,"阳新县",4202,42,"Yang Xin County"
420281,"大冶市",4202,42,"Da Ye City"
420302,"茅箭区",4203,42,"Mao Jian District"
420303,"张湾区",4203,42,"Zhang Wan District"
420304,"郧阳区",4203,42,"Yun Yang District"
420322,"郧西县",4203,42,"Yun Xi County"
420323,"竹山县",4203,42,"Zhu Shan County"
420324,"竹溪县",4203,42,"Zhu Xi County"
420325,"房县",4203,42,"Fang County"
420381,"丹江口市",4203,42,"Dan Jiang Kou City"
420502,"西陵区",4205,42,"Xi Ling District"
420503,"伍家岗区",4205,42,"Wu Jia Gang District"
420504,"点军区",4205,42,"Dian Jun District"
420505,"猇亭区",4205,42,"Yao Ting District"
420506,"夷陵区",4205,42,"Yi Ling District"
420525,"远安县",4205,42,"Yuan An County"
420526,"兴山县",4205,42,"Xing Shan County"
420527,"秭归县",4205,42,"Zi Gui County"
420528,"长阳土家族自治县",4205,42,"Chang Yang Tu Jia Zu Autonomous County"
420529,"五峰土家族自治县",4205,42,"Wu Feng Tu Jia Zu Autonomous County"
420581,"宜都市",4205,42,"Yi Du City"
420582,"当阳市",4205,42,"Dang Yang City"
420583,"枝江市",4205,42,"Zhi Jiang City"
420602,"襄城区",4206,42,"Xiang Cheng District"
420606,"樊城区",4206,42,"Fan Cheng District"
420607,"襄州区",4206,42,"Xiang Yang District"
420624,"南漳县",4206,42,"Nan Zhang County"
420625,"谷城县",4206,42,"Gu Cheng County"
420626,"保康县",4206,42,"Bao Kang County"
420682,"老河口市",4206,42,"Lao He Kou City"
420683,"枣阳市",4206,42,"Zao Yang City"
420684,"宜城市",4206,42,"Yi Cheng City"
420702,"梁子湖区",4207,42,"Liang Zi Hu District"
420703,"华容区",4207,42,"Hua Rong District"
420704,"鄂城区",4207,42,"E Cheng District"
420802,"东宝区",4208,42,"Dong Bao District"
420804,"掇刀区",4208,42,"Duo Dao District"
420821,"京山县",4208,42,"Jing Shan County"
420822,"沙洋县",4208,42,"Sha Yang County"
420881,"钟祥市",4208,42,"Zhong Xiang City"
420902,"孝南区",4209,42,"Xiao Nan District"
420921,"孝昌县",4209,42,"Xiao Chang County"
420922,"大悟县",4209,42,"Da Wu County"
420923,"云梦县",4209,42,"Yun Meng County"
420981,"应城市",4209,42,"Ying Cheng City"
420982,"安陆市",4209,42,"An Lu City"
420984,"汉川市",4209,42,"Han Chuan City"
421002,"沙市区",4210,42,"Sha Shi District"
421003,"荆州区",4210,42,"Jing Zhou District"
421022,"公安县",4210,42,"Gong An County"
421023,"监利县",4210,42,"Jian Li County"
421024,"江陵县",4210,42,"Jiang Ling County"
421081,"石首市",4210,42,"Shi Shou City"
421083,"洪湖市",4210,42,"Hong Hu City"
421087,"松滋市",4210,42,"Song Zi City"
421102,"黄州区",4211,42,"Huang Zhou District"
421121,"团风县",4211,42,"Tuan Feng County"
421122,"红安县",4211,42,"Hong An County"
421123,"罗田县",4211,42,"Luo Tian County"
421124,"英山县",4211,42,"Ying Shan County"
421125,"浠水县",4211,42,"Xi Shui County"
421126,"蕲春县",4211,42,"Qi Chun County"
421127,"黄梅县",4211,42,"Huang Mei County"
421181,"麻城市",4211,42,"Ma Cheng City"
421182,"武穴市",4211,42,"Wu Xue City"
421202,"咸安区",4212,42,"Xian An District"
421221,"嘉鱼县",4212,42,"Jia Yu County"
421222,"通城县",4212,42,"Tong Cheng County"
421223,"崇阳县",4212,42,"Chong Yang County"
421224,"通山县",4212,42,"Tong Shan County"
421281,"赤壁市",4212,42,"Chi Bi City"
421303,"曾都区",4213,42,"Ceng Du District"
421321,"随县",4213,42,"Sui undefined"
421381,"广水市",4213,42,"Guang Shui City"
422801,"恩施市",4228,42,"En Shi City"
422802,"利川市",4228,42,"Li Chuan City"
422822,"建始县",4228,42,"Jian Shi County"
422823,"巴东县",4228,42,"Ba Dong County"
422825,"宣恩县",4228,42,"Xuan En County"
422826,"咸丰县",4228,42,"Xian Feng County"
422827,"来凤县",4228,42,"Lai Feng County"
422828,"鹤峰县",4228,42,"He Feng County"
429004,"仙桃市",4290,42,"Xian Tao City"
429005,"潜江市",4290,42,"Qian Jiang City"
429006,"天门市",4290,42,"Tian Men City"
429021,"神农架林区",4290,42,"Shen Nong Jia Lin District"
430102,"芙蓉区",4301,43,"Fu Rong District"
430103,"天心区",4301,43,"Tian Xin District"
430104,"岳麓区",4301,43,"Yue Lu District"
430105,"开福区",4301,43,"Kai Fu District"
430111,"雨花区",4301,43,"Yu Hua District"
430112,"望城区",4301,43,"Wang Cheng District"
430121,"长沙县",4301,43,"Chang Sha County"
430124,"宁乡县",4301,43,"Ning Xiang County"
430181,"浏阳市",4301,43,"Liu Yang City"
430202,"荷塘区",4302,43,"He Tang District"
430203,"芦淞区",4302,43,"Lu Song District"
430204,"石峰区",4302,43,"Shi Feng District"
430211,"天元区",4302,43,"Tian Yuan District"
430221,"株洲县",4302,43,"Zhu Zhou County"
430223,"攸县",4302,43,"You County"
430224,"茶陵县",4302,43,"Cha Ling County"
430225,"炎陵县",4302,43,"Yan Ling County"
430281,"醴陵市",4302,43,"Li Ling City"
430302,"雨湖区",4303,43,"Yu Hu District"
430304,"岳塘区",4303,43,"Yue Tang District"
430321,"湘潭县",4303,43,"Xiang Tan County"
430381,"湘乡市",4303,43,"Xiang Xiang City"
430382,"韶山市",4303,43,"Shao Shan City"
430405,"珠晖区",4304,43,"Zhu Hui District"
430406,"雁峰区",4304,43,"Yan Feng District"
430407,"石鼓区",4304,43,"Shi Gu District"
430408,"蒸湘区",4304,43,"Zheng Xiang District"
430412,"南岳区",4304,43,"Nan Yue District"
430421,"衡阳县",4304,43,"Heng Yang County"
430422,"衡南县",4304,43,"Heng Nan County"
430423,"衡山县",4304,43,"Heng Shan County"
430424,"衡东县",4304,43,"Heng Dong County"
430426,"祁东县",4304,43,"Qi Dong County"
430481,"耒阳市",4304,43,"Lei Yang City"
430482,"常宁市",4304,43,"Chang Ning City"
430502,"双清区",4305,43,"Shuang Qing District"
430503,"大祥区",4305,43,"Da Xiang District"
430511,"北塔区",4305,43,"Bei Ta District"
430521,"邵东县",4305,43,"Shao Dong County"
430522,"新邵县",4305,43,"Xin Shao County"
430523,"邵阳县",4305,43,"Shao Yang County"
430524,"隆回县",4305,43,"Long Hui County"
430525,"洞口县",4305,43,"Dong Kou County"
430527,"绥宁县",4305,43,"Sui Ning County"
430528,"新宁县",4305,43,"Xin Ning County"
430529,"城步苗族自治县",4305,43,"Cheng Bu Miao Zu Autonomous County"
430581,"武冈市",4305,43,"Wu Gang City"
430602,"岳阳楼区",4306,43,"Yue Yang Lou District"
430603,"云溪区",4306,43,"Yun Xi District"
430611,"君山区",4306,43,"Jun Shan District"
430621,"岳阳县",4306,43,"Yue Yang County"
430623,"华容县",4306,43,"Hua Rong County"
430624,"湘阴县",4306,43,"Xiang Yin County"
430626,"平江县",4306,43,"Ping Jiang County"
430681,"汨罗市",4306,43,"Mi Luo City"
430682,"临湘市",4306,43,"Lin Xiang City"
430702,"武陵区",4307,43,"Wu Ling District"
430703,"鼎城区",4307,43,"Ding Cheng District"
430721,"安乡县",4307,43,"An Xiang County"
430722,"汉寿县",4307,43,"Han Shou County"
430723,"澧县",4307,43,"Li County"
430724,"临澧县",4307,43,"Lin Li County"
430725,"桃源县",4307,43,"Tao Yuan County"
430726,"石门县",4307,43,"Shi Men County"
430781,"津市市",4307,43,"Jin Shi City"
430802,"永定区",4308,43,"Yong Ding District"
430811,"武陵源区",4308,43,"Wu Ling Yuan District"
430821,"慈利县",4308,43,"Ci Li County"
430822,"桑植县",4308,43,"Sang Zhi County"
430902,"资阳区",4309,43,"Zi Yang District"
430903,"赫山区",4309,43,"He Shan District"
430921,"南县",4309,43,"Nan County"
430922,"桃江县",4309,43,"Tao Jiang County"
430923,"安化县",4309,43,"An Hua County"
430981,"沅江市",4309,43,"Yuan Jiang City"
431002,"北湖区",4310,43,"Bei Hu District"
431003,"苏仙区",4310,43,"Su Xian District"
431021,"桂阳县",4310,43,"Gui Yang County"
431022,"宜章县",4310,43,"Yi Zhang County"
431023,"永兴县",4310,43,"Yong Xing County"
431024,"嘉禾县",4310,43,"Jia He County"
431025,"临武县",4310,43,"Lin Wu County"
431026,"汝城县",4310,43,"Ru Cheng County"
431027,"桂东县",4310,43,"Gui Dong County"
431028,"安仁县",4310,43,"An Ren County"
431081,"资兴市",4310,43,"Zi Xing City"
431102,"零陵区",4311,43,"Ling Ling District"
431103,"冷水滩区",4311,43,"Leng Shui Tan District"
431121,"祁阳县",4311,43,"Qi Yang County"
431122,"东安县",4311,43,"Dong An County"
431123,"双牌县",4311,43,"Shuang Pai County"
431124,"道县",4311,43,"Dao County"
431125,"江永县",4311,43,"Jiang Yong County"
431126,"宁远县",4311,43,"Ning Yuan County"
431127,"蓝山县",4311,43,"Lan Shan County"
431128,"新田县",4311,43,"Xin Tian County"
431129,"江华瑶族自治县",4311,43,"Jiang Hua Yao Zu Autonomous County"
431202,"鹤城区",4312,43,"He Cheng District"
431221,"中方县",4312,43,"Zhong Fang County"
431222,"沅陵县",4312,43,"Yuan Ling County"
